trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_usd,pnl_r,balance,session,bb_high,bb_low,pnl_fixed
163,2025-02-13 11:23:00,2025-02-13 13:07:00,long,44284.93,44245.93,44362.93,44362.93,tp,100.0,2.0,12305.78,london,44280.93,44270.93,100.0
164,2025-02-13 16:46:00,2025-02-13 17:40:00,short,44406.5,44461.0,44297.5,44463.0,sl,-51.83,-1.037,12253.95,london,44436.0,44410.5,-51.849999999999994
165,2025-02-13 20:08:00,2025-02-13 20:26:00,short,44412.1,44467.1,44302.1,44469.1,sl,-51.82,-1.036,12202.13,new_york,44442.1,44416.1,-51.800000000000004
166,2025-02-14 10:17:00,2025-02-14 11:53:00,short,44681.4,44719.9,44604.4,44604.4,tp,100.0,2.0,12302.13,london,44694.9,44685.4,100.0
167,2025-02-14 16:05:00,2025-02-14 16:39:00,short,44633.9,44683.4,44534.9,44685.4,sl,-52.02,-1.04,12250.11,london,44658.4,44637.9,-52.0
168,2025-02-14 16:47:00,2025-02-14 17:22:00,long,44675.9,44632.4,44762.9,44630.4,sl,-52.3,-1.046,12197.81,london,44671.9,44657.4,-52.300000000000004
169,2025-02-17 16:42:00,2025-02-17 18:30:00,short,44601.4,44635.4,44533.4,44637.4,sl,-52.94,-1.059,12144.87,london,44610.4,44605.4,-52.949999999999996
170,2025-02-18 10:24:00,2025-02-18 11:45:00,short,44608.6,44642.6,44540.6,44540.6,tp,100.0,2.0,12244.87,london,44617.6,44612.6,100.0
171,2025-02-18 17:53:00,2025-02-18 18:22:00,short,44528.1,44578.6,44427.1,44427.1,tp,100.0,2.0,12344.87,london,44553.6,44532.1,100.0
172,2025-02-18 21:12:00,2025-02-18 21:51:00,short,44373.0,44434.5,44250.0,44436.5,sl,-51.63,-1.033,12293.24,new_york,44409.5,44377.0,-51.65
173,2025-02-19 11:31:00,2025-02-19 12:40:00,short,44576.8,44615.3,44499.8,44499.8,tp,100.0,2.0,12393.24,london,44590.3,44580.8,100.0
174,2025-02-19 20:36:00,2025-02-19 21:15:00,long,44419.4,44367.4,44523.4,44523.4,tp,100.0,2.0,12493.24,new_york,44415.4,44392.4,100.0
175,2025-02-19 22:43:00,2025-02-20 06:05:00,long,44591.9,44523.4,44728.9,44521.4,sl,-51.46,-1.029,12441.78,new_york,44587.9,44548.4,-51.449999999999996
176,2025-02-20 13:46:00,2025-02-20 16:31:00,short,44521.1,44557.6,44448.1,44448.1,tp,100.0,2.0,12541.78,london,44532.6,44525.1,100.0
177,2025-02-20 22:29:00,2025-02-21 14:01:00,long,44141.0,44062.5,44298.0,44060.5,sl,-51.27,-1.025,12490.51,new_york,44137.0,44087.5,-51.24999999999999
178,2025-02-21 16:33:00,2025-02-21 16:49:00,short,43913.3,43955.3,43829.3,43829.3,tp,100.0,2.0,12590.51,london,43930.3,43917.3,100.0
179,2025-02-24 10:47:00,2025-02-24 11:01:00,short,43628.5,43667.0,43551.5,43669.0,sl,-52.6,-1.052,12537.91,london,43642.0,43632.5,-52.6
180,2025-02-24 15:06:00,2025-02-24 16:30:00,short,43701.0,43758.5,43586.0,43586.0,tp,100.0,2.0,12637.91,london,43733.5,43705.0,100.0
181,2025-02-25 13:46:00,2025-02-25 15:56:00,long,43444.7,43375.2,43583.7,43583.7,tp,100.0,2.0,12737.91,london,43440.7,43400.2,100.0
182,2025-02-25 21:33:00,2025-02-25 21:40:00,short,43500.6,43636.6,43228.6,43638.6,sl,-50.74,-1.015,12687.17,new_york,43611.6,43504.6,-50.74999999999999
183,2025-02-26 13:10:00,2025-02-26 14:52:00,long,43756.9,43698.9,43872.9,43696.9,sl,-51.72,-1.034,12635.45,london,43752.9,43723.9,-51.7
184,2025-02-26 16:10:00,2025-02-26 16:31:00,short,43690.4,43739.9,43591.4,43591.4,tp,100.0,2.0,12735.45,london,43714.9,43694.4,100.0
185,2025-02-26 17:11:00,2025-02-26 17:22:00,long,43759.4,43722.4,43833.4,43833.4,tp,100.0,2.0,12835.45,london,43755.4,43747.4,100.0
186,2025-02-26 18:13:00,2025-02-26 18:30:00,long,43784.9,43750.9,43852.9,43748.9,sl,-52.94,-1.059,12782.51,london,43780.9,43775.9,-52.949999999999996
187,2025-02-26 19:03:00,2025-02-26 19:51:00,short,43697.7,43766.2,43560.7,43560.7,tp,100.0,2.0,12882.51,new_york,43741.2,43701.7,100.0
188,2025-02-27 14:39:00,2025-02-27 15:04:00,long,43577.4,43541.4,43649.4,43539.4,sl,-52.78,-1.056,12829.73,london,43573.4,43566.4,-52.800000000000004
189,2025-02-27 15:39:00,2025-02-27 15:47:00,long,43515.7,43419.2,43708.7,43417.2,sl,-51.04,-1.021,12778.69,london,43511.7,43444.2,-51.05
190,2025-02-27 18:47:00,2025-02-27 21:28:00,short,43717.8,43812.3,43528.8,43528.8,tp,100.0,2.0,12878.69,london,43787.3,43721.8,100.0
191,2025-02-27 21:36:00,2025-02-27 22:02:00,short,43428.9,43491.4,43303.9,43303.9,tp,100.0,2.0,12978.69,new_york,43466.4,43432.9,100.0
192,2025-02-27 22:23:00,2025-02-28 03:31:00,short,43334.4,43453.9,43095.4,43095.4,tp,100.0,2.0,13078.69,new_york,43428.9,43338.4,100.0
193,2025-02-28 17:06:00,2025-02-28 17:16:00,long,43463.9,43405.9,43579.9,43403.9,sl,-51.72,-1.034,13026.97,london,43459.9,43430.9,-51.7
194,2025-02-28 19:54:00,2025-02-28 21:36:00,short,43276.7,43390.7,43048.7,43392.7,sl,-50.88,-1.018,12976.09,new_york,43365.7,43280.7,-50.9
195,2025-02-28 22:08:00,2025-02-28 22:50:00,long,43496.7,43430.7,43628.7,43628.7,tp,100.0,2.0,13076.09,new_york,43492.7,43455.7,100.0
196,2025-03-03 11:57:00,2025-03-03 14:05:00,long,43900.6,43854.6,43992.6,43992.6,tp,100.0,2.0,13176.09,london,43896.6,43879.6,100.0
197,2025-03-03 17:18:00,2025-03-03 17:20:00,short,43801.6,43846.1,43712.6,43848.1,sl,-52.25,-1.045,13123.84,london,43821.1,43805.6,-52.25
198,2025-03-04 10:16:00,2025-03-04 14:25:00,short,43193.6,43275.1,43030.6,43030.6,tp,100.0,2.0,13223.84,london,43250.1,43197.6,100.0
199,2025-03-04 21:32:00,2025-03-04 22:17:00,long,42822.9,42738.9,42990.9,42990.9,tp,100.0,2.0,13323.84,new_york,42818.9,42763.9,100.0
200,2025-03-04 22:18:00,2025-03-04 22:22:00,short,42981.1,43046.1,42851.1,43048.1,sl,-51.54,-1.031,13272.3,new_york,43021.1,42985.1,-51.55
201,2025-03-05 10:26:00,2025-03-05 10:46:00,long,42803.5,42745.0,42920.5,42743.0,sl,-51.71,-1.034,13220.59,london,42799.5,42770.0,-51.7
202,2025-03-05 16:43:00,2025-03-05 16:57:00,short,42693.0,42762.5,42554.0,42554.0,tp,100.0,2.0,13320.59,london,42737.5,42697.0,100.0
203,2025-03-05 20:33:00,2025-03-05 20:55:00,long,42681.4,42604.4,42835.4,42835.4,tp,100.0,2.0,13420.59,new_york,42677.4,42629.4,100.0
204,2025-03-06 16:19:00,2025-03-06 16:28:00,long,42644.5,42569.5,42794.5,42567.5,sl,-51.33,-1.027,13369.26,london,42640.5,42594.5,-51.349999999999994
205,2025-03-06 16:31:00,2025-03-06 16:36:00,short,42590.5,42655.0,42461.5,42461.5,tp,100.0,2.0,13469.26,london,42630.0,42594.5,100.0
206,2025-03-06 17:27:00,2025-03-06 17:33:00,long,42679.0,42625.0,42787.0,42787.0,tp,100.0,2.0,13569.26,london,42675.0,42650.0,100.0
207,2025-03-06 17:55:00,2025-03-06 18:00:00,long,42783.5,42726.0,42898.5,42898.5,tp,100.0,2.0,13669.26,london,42779.5,42751.0,100.0
208,2025-03-06 18:53:00,2025-03-06 18:57:00,long,42664.0,42615.5,42761.0,42613.5,sl,-52.06,-1.041,13617.2,london,42660.0,42640.5,-52.05
209,2025-03-06 20:47:00,2025-03-06 21:46:00,short,42464.9,42553.9,42286.9,42555.9,sl,-51.12,-1.022,13566.08,new_york,42528.9,42468.9,-51.1
210,2025-03-07 10:16:00,2025-03-07 10:38:00,long,42631.5,42587.0,42720.5,42585.0,sl,-52.25,-1.045,13513.83,london,42627.5,42612.0,-52.25
211,2025-03-07 11:08:00,2025-03-07 12:06:00,long,42658.7,42602.2,42771.7,42600.2,sl,-51.77,-1.035,13462.06,london,42654.7,42627.2,-51.74999999999999
212,2025-03-10 17:08:00,2025-03-10 17:34:00,long,42423.0,42371.0,42527.0,42369.0,sl,-51.92,-1.038,13410.14,london,42419.0,42396.0,-51.9
213,2025-03-10 17:36:00,2025-03-10 18:01:00,long,42363.0,42315.0,42459.0,42459.0,tp,100.0,2.0,13510.14,london,42359.0,42340.0,100.0
214,2025-03-11 12:59:00,2025-03-11 16:15:00,short,42005.0,42086.0,41843.0,41843.0,tp,100.0,2.0,13610.14,london,42061.0,42009.0,100.0
215,2025-03-11 20:50:00,2025-03-11 21:03:00,short,41298.4,41427.4,41040.4,41429.4,sl,-50.78,-1.016,13559.36,new_york,41402.4,41302.4,-50.8
216,2025-03-11 21:06:00,2025-03-11 21:20:00,long,41373.9,41303.4,41514.9,41514.9,tp,100.0,2.0,13659.36,new_york,41369.9,41328.4,100.0
217,2025-03-12 14:00:00,2025-03-12 15:30:00,long,41633.3,41573.3,41753.3,41753.3,tp,100.0,2.0,13759.36,london,41629.3,41598.3,100.0
218,2025-03-12 16:13:00,2025-03-12 16:15:00,long,41695.3,41632.3,41821.3,41630.3,sl,-51.59,-1.032,13707.77,london,41691.3,41657.3,-51.6
219,2025-03-12 16:51:00,2025-03-12 16:52:00,short,41428.8,41484.3,41317.8,41486.3,sl,-51.8,-1.036,13655.97,london,41459.3,41432.8,-51.800000000000004
220,2025-03-12 19:46:00,2025-03-12 21:48:00,long,41339.6,41231.1,41556.6,41556.6,tp,100.0,2.0,13755.97,new_york,41335.6,41256.1,100.0
221,2025-03-12 21:57:00,2025-03-12 22:01:00,long,41515.6,41451.1,41644.6,41449.1,sl,-51.55,-1.031,13704.42,new_york,41511.6,41476.1,-51.55
222,2025-03-13 21:19:00,2025-03-13 21:42:00,long,40807.3,40749.3,40923.3,40923.3,tp,100.0,2.0,13804.42,new_york,40803.3,40774.3,100.0
223,2025-03-13 22:41:00,2025-03-13 23:09:00,short,40788.8,40877.8,40610.8,40879.8,sl,-51.12,-1.022,13753.3,new_york,40852.8,40792.8,-51.1
224,2025-03-14 10:28:00,2025-03-14 11:22:00,short,40966.7,41011.2,40877.7,41013.2,sl,-52.25,-1.045,13701.05,london,40986.2,40970.7,-52.25
225,2025-03-14 14:03:00,2025-03-14 14:19:00,long,41060.2,41006.2,41168.2,41004.2,sl,-51.85,-1.037,13649.2,london,41056.2,41031.2,-51.849999999999994
226,2025-03-14 17:56:00,2025-03-14 18:33:00,long,41251.1,41178.1,41397.1,41397.1,tp,100.0,2.0,13749.2,london,41247.1,41203.1,100.0
227,2025-03-14 20:13:00,2025-03-14 20:34:00,long,41442.5,41373.5,41580.5,41371.5,sl,-51.45,-1.029,13697.75,new_york,41438.5,41398.5,-51.449999999999996
228,2025-03-17 10:48:00,2025-03-17 13:19:00,short,41256.5,41311.0,41147.5,41313.0,sl,-51.83,-1.037,13645.92,london,41286.0,41260.5,-51.849999999999994
229,2025-03-17 16:02:00,2025-03-17 16:31:00,long,41385.0,41345.4,41464.2,41464.2,tp,100.0,2.0,13745.92,london,41381.0,41370.4,100.0
230,2025-03-17 20:18:00,2025-03-17 21:18:00,long,41759.7,41662.0,41955.09999999999,41955.09999999999,tp,100.0,2.0,13845.92,new_york,41755.7,41687.0,100.0
231,2025-03-18 16:43:00,2025-03-18 18:00:00,short,41688.0,41759.8,41544.399999999994,41544.399999999994,tp,100.0,2.0,13945.92,london,41734.8,41692.0,100.0
232,2025-03-18 19:32:00,2025-03-18 19:43:00,long,41538.0,41469.6,41674.8,41467.6,sl,-51.46,-1.029,13894.46,new_york,41534.0,41494.6,-51.449999999999996
233,2025-03-19 15:12:00,2025-03-19 16:11:00,short,41592.3,41637.5,41501.90000000001,41639.5,sl,-52.21,-1.044,13842.25,london,41612.5,41596.3,-52.2
234,2025-03-19 21:20:00,2025-03-19 21:32:00,short,41774.8,41865.2,41594.000000000015,41867.2,sl,-51.11,-1.022,13791.14,new_york,41840.2,41778.8,-51.1
235,2025-03-20 11:28:00,2025-03-20 12:02:00,long,42112.9,42078.7,42181.30000000001,42076.7,sl,-52.92,-1.058,13738.22,london,42108.9,42103.7,-52.900000000000006
236,2025-03-20 17:22:00,2025-03-20 17:41:00,long,42098.9,42047.0,42202.700000000004,42202.700000000004,tp,100.0,2.0,13838.22,london,42094.9,42072.0,100.0
237,2025-03-21 18:06:00,2025-03-21 18:43:00,long,41695.0,41606.3,41872.399999999994,41604.3,sl,-51.13,-1.023,13787.09,london,41691.0,41631.3,-51.15
238,2025-03-21 19:13:00,2025-03-21 19:18:00,short,41761.4,41815.0,41654.200000000004,41817.0,sl,-51.87,-1.037,13735.22,new_york,41790.0,41765.4,-51.849999999999994
239,2025-03-21 20:28:00,2025-03-21 20:49:00,long,41864.2,41810.9,41970.79999999999,41970.79999999999,tp,100.0,2.0,13835.22,new_york,41860.2,41835.9,100.0
240,2025-03-24 13:44:00,2025-03-24 16:30:00,long,42357.9,42314.6,42444.50000000001,42312.6,sl,-52.31,-1.046,13782.91,london,42353.9,42339.6,-52.300000000000004
241,2025-03-25 21:02:00,2025-03-25 22:47:00,short,42500.8,42562.7,42377.000000000015,42564.7,sl,-51.62,-1.032,13731.29,new_york,42537.7,42504.8,-51.6
242,2025-03-26 10:26:00,2025-03-26 10:59:00,long,42588.1,42555.2,42653.9,42553.2,sl,-53.04,-1.061,13678.25,london,42584.1,42580.2,-53.05
243,2025-03-26 11:27:00,2025-03-26 13:49:00,short,42539.9,42573.5,42472.700000000004,42575.5,sl,-52.98,-1.06,13625.27,london,42548.5,42543.9,-53.0
244,2025-03-26 14:21:00,2025-03-26 15:47:00,long,42600.6,42564.7,42672.4,42672.4,tp,100.0,2.0,13725.27,london,42596.6,42589.7,100.0
245,2025-03-26 18:34:00,2025-03-26 18:56:00,short,42619.3,42675.1,42507.70000000001,42507.70000000001,tp,100.0,2.0,13825.27,london,42650.1,42623.3,100.0
246,2025-03-27 11:50:00,2025-03-27 14:19:00,long,42486.6,42447.1,42565.6,42445.1,sl,-52.53,-1.051,13772.74,london,42482.6,42472.1,-52.55
247,2025-03-27 16:59:00,2025-03-27 17:19:00,short,42391.3,42470.2,42233.500000000015,42472.2,sl,-51.27,-1.025,13721.47,london,42445.2,42395.3,-51.24999999999999
248,2025-03-27 22:32:00,2025-03-27 22:50:00,long,42421.7,42351.3,42562.499999999985,42349.3,sl,-51.42,-1.028,13670.05,new_york,42417.7,42376.3,-51.4
249,2025-03-28 12:13:00,2025-03-28 13:12:00,short,42236.5,42271.4,42166.7,42273.4,sl,-52.87,-1.057,13617.18,london,42246.4,42240.5,-52.849999999999994
250,2025-03-31 12:23:00,2025-03-31 16:55:00,short,41299.2,41393.9,41109.79999999999,41395.9,sl,-51.06,-1.021,13566.12,london,41368.9,41303.2,-51.05
251,2025-04-01 11:06:00,2025-04-01 11:38:00,short,41856.6,41896.8,41776.19999999999,41898.8,sl,-52.49,-1.05,13513.63,london,41871.8,41860.6,-52.5
252,2025-04-01 12:06:00,2025-04-01 13:09:00,long,41925.8,41879.6,42018.20000000001,41877.6,sl,-52.16,-1.043,13461.47,london,41921.8,41904.6,-52.15
253,2025-04-01 16:06:00,2025-04-01 16:31:00,short,41838.8,41879.3,41757.8,41757.8,tp,100.0,2.0,13561.47,london,41854.3,41842.8,100.0
254,2025-04-01 19:54:00,2025-04-01 21:00:00,short,42033.0,42117.1,41864.8,41864.8,tp,100.0,2.0,13661.47,new_york,42092.1,42037.0,100.0
255,2025-04-01 22:53:00,2025-04-02 01:11:00,long,41928.4,41850.3,42084.6,42084.6,tp,100.0,2.0,13761.47,new_york,41924.4,41875.3,100.0
256,2025-04-02 16:55:00,2025-04-02 17:01:00,long,41791.0,41736.1,41900.8,41900.8,tp,100.0,2.0,13861.47,london,41787.0,41761.1,100.0
257,2025-04-02 17:23:00,2025-04-02 17:29:00,long,41921.8,41884.8,41995.8,41995.8,tp,100.0,2.0,13961.47,london,41917.8,41909.8,100.0
258,2025-04-02 18:56:00,2025-04-02 19:11:00,short,42028.9,42101.9,41882.9,42103.9,sl,-51.37,-1.027,13910.1,london,42076.9,42032.9,-51.349999999999994
259,2025-04-02 21:14:00,2025-04-02 22:34:00,short,42097.1,42182.5,41926.299999999996,42184.5,sl,-51.17,-1.023,13858.93,new_york,42157.5,42101.1,-51.15
260,2025-04-03 10:24:00,2025-04-03 10:39:00,short,41218.7,41264.4,41127.29999999999,41127.29999999999,tp,100.0,2.0,13958.93,london,41239.4,41222.7,100.0
261,2025-04-04 10:17:00,2025-04-04 10:56:00,long,40292.3,40237.6,40401.70000000001,40235.6,sl,-51.83,-1.037,13907.1,london,40288.3,40262.6,-51.849999999999994
262,2025-04-04 12:45:00,2025-04-04 13:09:00,short,40096.0,40184.3,39919.399999999994,39919.399999999994,tp,100.0,2.0,14007.1,london,40159.3,40100.0,100.0
263,2025-04-07 13:27:00,2025-04-07 13:39:00,long,37335.3,37175.8,37654.3,37654.3,tp,100.0,2.0,14107.1,london,37331.3,37200.8,100.0
264,2025-04-07 14:12:00,2025-04-07 15:10:00,long,37675.6,37385.1,38256.6,37383.1,sl,-50.34,-1.007,14056.76,london,37671.6,37410.1,-50.349999999999994
265,2025-04-08 10:32:00,2025-04-08 10:48:00,long,38702.6,38644.4,38818.99999999999,38642.4,sl,-51.72,-1.034,14005.04,london,38698.6,38669.4,-51.7
266,2025-04-08 12:42:00,2025-04-08 12:48:00,long,38755.2,38701.5,38862.59999999999,38699.5,sl,-51.86,-1.037,13953.18,london,38751.2,38726.5,-51.849999999999994
267,2025-04-08 18:02:00,2025-04-08 18:12:00,short,38973.5,39032.0,38856.5,38856.5,tp,100.0,2.0,14053.18,london,39007.0,38977.5,100.0
268,2025-04-09 11:14:00,2025-04-09 11:31:00,long,37455.3,37368.3,37629.3,37366.3,sl,-51.15,-1.023,14002.03,london,37451.3,37393.3,-51.15
269,2025-04-09 11:42:00,2025-04-09 11:58:00,short,37471.1,37633.1,37147.1,37635.1,sl,-50.62,-1.012,13951.41,london,37608.1,37475.1,-50.6
270,2025-04-09 13:30:00,2025-04-09 13:48:00,short,37254.1,37430.4,36901.49999999999,37432.4,sl,-50.57,-1.011,13900.84,london,37405.4,37258.1,-50.55
271,2025-04-09 16:01:00,2025-04-09 16:06:00,short,37183.1,37302.4,36944.49999999999,37304.4,sl,-50.84,-1.017,13850.0,london,37277.4,37187.1,-50.849999999999994
272,2025-04-09 16:29:00,2025-04-09 16:33:00,long,37201.7,37046.0,37513.09999999999,37513.09999999999,tp,100.0,2.0,13950.0,london,37197.7,37071.0,100.0
273,2025-04-09 19:53:00,2025-04-09 20:18:00,long,37881.1,37688.4,38266.49999999999,37686.4,sl,-50.52,-1.01,13899.48,new_york,37877.1,37713.4,-50.5
274,2025-04-09 20:19:00,2025-04-09 20:20:00,long,37795.1,37678.1,38029.1,38029.1,tp,100.0,2.0,13999.48,new_york,37791.1,37703.1,100.0
275,2025-04-10 19:57:00,2025-04-10 20:10:00,long,39017.4,38809.0,39434.200000000004,38807.0,sl,-50.48,-1.01,13949.0,new_york,39013.4,38834.0,-50.5
276,2025-04-10 21:38:00,2025-04-10 21:52:00,long,39664.3,39508.4,39976.100000000006,39506.4,sl,-50.64,-1.013,13898.36,new_york,39660.3,39533.4,-50.64999999999999
277,2025-04-11 10:17:00,2025-04-11 10:37:00,short,39713.2,39800.4,39538.79999999999,39802.4,sl,-51.15,-1.023,13847.21,london,39775.4,39717.2,-51.15
278,2025-04-14 15:02:00,2025-04-14 15:19:00,short,40494.2,40555.4,40371.79999999999,40557.4,sl,-51.63,-1.033,13795.58,london,40530.4,40498.2,-51.65
279,2025-04-14 16:02:00,2025-04-14 16:25:00,long,40656.1,40606.3,40755.69999999999,40755.69999999999,tp,100.0,2.0,13895.58,london,40652.1,40631.3,100.0
280,2025-04-15 11:07:00,2025-04-15 14:46:00,short,40589.2,40659.3,40448.999999999985,40448.999999999985,tp,100.0,2.0,13995.58,london,40634.3,40593.2,100.0
281,2025-04-15 20:32:00,2025-04-15 20:40:00,short,40478.5,40516.3,40402.899999999994,40518.3,sl,-52.65,-1.053,13942.93,new_york,40491.3,40482.5,-52.65
282,2025-04-15 21:23:00,2025-04-15 21:36:00,short,40394.2,40465.5,40251.59999999999,40467.5,sl,-51.4,-1.028,13891.53,new_york,40440.5,40398.2,-51.4
283,2025-04-16 11:02:00,2025-04-16 11:27:00,short,40031.4,40087.1,39920.00000000001,40089.1,sl,-51.8,-1.036,13839.73,london,40062.1,40035.4,-51.800000000000004
284,2025-04-16 18:15:00,2025-04-16 18:59:00,long,40283.4,40179.0,40492.200000000004,40177.0,sl,-50.96,-1.019,13788.77,london,40279.4,40204.0,-50.949999999999996
285,2025-04-16 19:12:00,2025-04-16 20:30:00,short,40184.2,40255.7,40041.2,40041.2,tp,100.0,2.0,13888.77,new_york,40230.7,40188.2,100.0
286,2025-04-17 11:02:00,2025-04-17 11:48:00,long,39996.8,39947.2,40096.000000000015,39945.2,sl,-52.02,-1.04,13836.75,london,39992.8,39972.2,-52.0
287,2025-04-17 12:26:00,2025-04-17 12:55:00,long,40002.0,39955.3,40095.399999999994,39953.3,sl,-52.14,-1.043,13784.61,london,39998.0,39980.3,-52.15
288,2025-04-17 19:21:00,2025-04-17 19:43:00,long,39283.8,39243.1,39365.20000000001,39241.1,sl,-52.46,-1.049,13732.15,new_york,39279.8,39268.1,-52.449999999999996
289,2025-04-21 10:33:00,2025-04-21 13:56:00,short,38770.1,38812.5,38685.299999999996,38814.5,sl,-52.36,-1.047,13679.79,london,38787.5,38774.1,-52.349999999999994
290,2025-04-21 15:16:00,2025-04-21 15:27:00,short,38747.2,38781.1,38679.399999999994,38783.1,sl,-52.95,-1.059,13626.84,london,38756.1,38751.2,-52.949999999999996
291,2025-04-21 19:49:00,2025-04-21 19:52:00,long,38100.7,38048.3,38205.499999999985,38046.3,sl,-51.91,-1.038,13574.93,new_york,38096.7,38073.3,-51.9
292,2025-04-22 14:16:00,2025-04-22 14:27:00,short,38431.9,38475.8,38344.1,38477.8,sl,-52.28,-1.046,13522.65,london,38450.8,38435.9,-52.300000000000004
293,2025-04-23 10:17:00,2025-04-23 11:01:00,short,39664.0,39761.8,39468.399999999994,39763.8,sl,-51.02,-1.02,13471.63,london,39736.8,39668.0,-51.0
294,2025-04-23 11:17:00,2025-04-23 11:49:00,long,39782.7,39744.0,39860.09999999999,39860.09999999999,tp,100.0,2.0,13571.63,london,39778.7,39769.0,100.0
295,2025-04-23 13:34:00,2025-04-23 13:47:00,long,39862.3,39821.0,39944.90000000001,39944.90000000001,tp,100.0,2.0,13671.63,london,39858.3,39846.0,100.0
296,2025-04-23 18:40:00,2025-04-23 18:52:00,short,39895.9,39997.9,39691.9,39691.9,tp,100.0,2.0,13771.63,london,39972.9,39899.9,100.0
297,2025-04-23 18:59:00,2025-04-23 19:01:00,short,39793.9,39828.6,39724.50000000001,39724.50000000001,tp,100.0,2.0,13871.63,london,39803.6,39797.9,100.0
298,2025-04-23 20:21:00,2025-04-23 20:29:00,short,39861.1,39892.7,39797.9,39797.9,tp,100.0,2.0,13971.63,new_york,39867.7,39865.1,100.0
299,2025-04-23 21:31:00,2025-04-24 08:57:00,short,39630.2,39757.7,39375.2,39375.2,tp,100.0,2.0,14071.63,new_york,39732.7,39634.2,100.0
300,2025-04-24 12:48:00,2025-04-24 13:31:00,short,39381.8,39421.0,39303.40000000001,39423.0,sl,-52.55,-1.051,14019.08,london,39396.0,39385.8,-52.55
301,2025-04-25 10:18:00,2025-04-25 10:47:00,short,40064.3,40116.0,39960.90000000001,40118.0,sl,-51.93,-1.039,13967.15,london,40091.0,40068.3,-51.949999999999996
302,2025-04-25 18:43:00,2025-04-25 18:53:00,short,39814.6,39876.0,39691.799999999996,39878.0,sl,-51.63,-1.033,13915.52,london,39851.0,39818.6,-51.65
303,2025-04-25 19:49:00,2025-04-28 16:31:00,long,39955.3,39810.4,40245.100000000006,40245.100000000006,tp,100.0,2.0,14015.52,new_york,39951.3,39835.4,100.0
304,2025-04-28 18:33:00,2025-04-28 19:05:00,short,40069.9,40115.1,39979.50000000001,39979.50000000001,tp,100.0,2.0,14115.52,london,40090.1,40073.9,100.0
305,2025-04-28 19:51:00,2025-04-28 21:27:00,short,40003.0,40081.3,39846.399999999994,40083.3,sl,-51.28,-1.026,14064.24,new_york,40056.3,40007.0,-51.300000000000004
306,2025-04-29 12:44:00,2025-04-29 13:13:00,long,40329.2,40290.7,40406.2,40406.2,tp,100.0,2.0,14164.24,london,40325.2,40315.7,100.0
307,2025-04-29 16:09:00,2025-04-29 16:30:00,short,40210.5,40266.8,40097.899999999994,40268.8,sl,-51.78,-1.036,14112.46,london,40241.8,40214.5,-51.800000000000004
308,2025-04-29 18:06:00,2025-04-29 19:49:00,long,40457.1,40338.6,40694.1,40336.6,sl,-50.84,-1.017,14061.62,london,40453.1,40363.6,-50.849999999999994
309,2025-04-30 10:49:00,2025-04-30 13:30:00,long,40523.0,40480.3,40608.399999999994,40478.3,sl,-52.34,-1.047,14009.28,london,40519.0,40505.3,-52.349999999999994
310,2025-04-30 13:33:00,2025-04-30 13:51:00,long,40454.7,40401.4,40561.29999999999,40561.29999999999,tp,100.0,2.0,14109.28,london,40450.7,40426.4,100.0
311,2025-04-30 14:03:00,2025-04-30 15:14:00,long,40576.3,40529.9,40669.100000000006,40527.9,sl,-52.16,-1.043,14057.12,london,40572.3,40554.9,-52.15
312,2025-04-30 20:35:00,2025-04-30 22:50:00,short,40387.0,40568.3,40024.399999999994,40570.3,sl,-50.55,-1.011,14006.57,new_york,40543.3,40391.0,-50.55
313,2025-05-01 10:26:00,2025-05-01 22:59:00,long,40834.1,40709.6,41083.1,40707.6,sl,-50.8,-1.016,13955.77,london,40830.1,40734.6,-50.8
314,2025-05-02 15:43:00,2025-05-02 15:54:00,long,41068.4,41025.4,41154.4,41154.4,tp,100.0,2.0,14055.77,london,41064.4,41050.4,100.0
315,2025-05-02 18:53:00,2025-05-02 19:11:00,long,41200.0,41125.8,41348.399999999994,41348.399999999994,tp,100.0,2.0,14155.77,london,41196.0,41150.8,100.0
316,2025-05-02 21:51:00,2025-05-05 02:42:00,long,41242.6,41129.9,41467.99999999999,41127.9,sl,-50.89,-1.018,14104.88,new_york,41238.6,41154.9,-50.9
317,2025-05-05 12:27:00,2025-05-05 16:01:00,short,41030.4,41082.6,40926.00000000001,41084.6,sl,-51.92,-1.038,14052.96,london,41057.6,41034.4,-51.9
318,2025-05-06 17:45:00,2025-05-06 18:46:00,long,41058.9,41005.3,41166.1,41003.3,sl,-51.87,-1.037,14001.09,london,41054.9,41030.3,-51.849999999999994
319,2025-05-07 10:54:00,2025-05-07 13:13:00,short,41039.7,41078.6,40961.899999999994,41080.6,sl,-52.57,-1.051,13948.52,london,41053.6,41043.7,-52.55
320,2025-05-07 16:34:00,2025-05-07 16:40:00,short,40981.9,41027.3,40891.1,41029.3,sl,-52.2,-1.044,13896.32,london,41002.3,40985.9,-52.2
321,2025-05-08 10:39:00,2025-05-08 10:51:00,long,41353.0,41316.7,41425.600000000006,41314.7,sl,-52.75,-1.055,13843.57,london,41349.0,41341.7,-52.75
322,2025-05-08 15:42:00,2025-05-08 15:48:00,short,41306.5,41347.8,41223.899999999994,41349.8,sl,-52.42,-1.048,13791.15,london,41322.8,41310.5,-52.400000000000006
